1,1,2,17,1,0,25,15
0,0,1,1,0,1,1,0
1,1,0,2,1,1,13,4
2,2,0,0,4,0,7,2
0,0,7,12,2,0,8,3
0,0,4,22,2,2,10,24
0,0,3,8,0,0,6,3
1,0,0,2,1,0,3,2
0,0,6,6,0,1,14,3
0,0,18,29,1,2,15,46
1,1,8,13,1,1,9,6
2,3,1,1,1,0,8,3
0,1,0,0,1,0,0,1
2,0,2,14,3,2,15,6
4,1,1,1,2,1,16,3
3,1,0,3,1,2,8,2
0,0,1,2,1,0,9,1
0,0,8,11,1,1,12,3
1,1,1,1,1,1,9,3
0,1,1,2,0,0,3,2
1,1,8,6,1,0,1,1
7,2,3,2,1,1,11,7
0,1,7,6,0,0,7,2
0,0,2,11,0,0,6,3
0,0,11,21,1,1,10,9
2,2,1,6,3,1,13,3
0,1,1,3,1,0,6,2
0,1,9,18,1,1,12,4
0,1,3,1,0,0,3,1
1,0,0,0,2,0,6,2
0,0,1,7,1,1,3,3
0,1,1,5,3,0,3,1
0,1,11,24,0,3,11,43
0,0,8,11,0,0,5,5
0,1,3,4,0,0,5,0
1,2,2,2,4,2,9,0
1,0,0,0,2,0,3,2
0,4,2,2,2,0,6,1
1,0,13,9,1,1,15,3
3,2,3,4,0,1,9,3
0,0,2,3,0,1,8,1
1,3,1,0,1,1,6,1
0,0,3,3,0,2,9,2
2,2,1,0,0,0,5,1
1,2,5,11,2,1,8,4
0,0,5,25,0,0,16,43
0,0,7,12,0,1,12,6
1,0,7,6,3,3,20,4
1,3,0,1,2,0,6,4
0,1,2,4,1,0,8,3
0,2,2,1,1,1,12,2
3,1,2,3,1,0,15,6
0,4,2,5,1,0,19,1
0,2,2,20,1,1,13,39
1,0,0,1,1,0,1,0
0,0,2,3,1,3,10,1
0,0,2,9,0,1,11,5
2,0,0,1,2,1,17,1
1,0,4,16,1,1,9,3
3,4,1,0,0,0,9,2
1,1,2,8,0,1,7,7
2,0,5,14,1,0,10,7
0,0,0,2,1,1,9,1
0,1,4,9,1,1,3,7
0,1,7,8,2,1,6,3
1,0,0,0,1,0,9,3
2,2,1,3,1,0,11,6
2,1,2,4,1,3,10,2
1,4,2,14,0,1,11,50
0,1,4,10,1,0,15,3
0,0,9,14,1,1,8,4
1,3,5,4,0,1,10,5
2,0,0,0,0,0,4,0
1,5,6,19,0,1,10,42
0,1,4,2,0,0,15,1
4,2,1,3,0,1,8,2
1,0,0,1,0,0,2,0
1,4,8,17,1,2,17,53
1,2,1,9,1,1,9,3
0,2,0,3,0,0,6,3
0,1,6,13,0,0,9,3
1,1,3,4,0,1,4,5
1,1,3,8,0,1,4,2
1,0,0,5,0,0,8,3
2,1,1,6,1,0,8,4
0,1,4,11,3,0,11,4
0,3,3,15,0,2,15,45
0,0,3,2,0,0,3,0
0,3,3,4,1,0,14,4
0,1,5,10,2,2,11,3
2,1,3,5,1,0,7,1
2,0,5,15,1,0,15,3
1,0,1,1,0,0,4,0
0,2,0,0,2,0,10,3
2,0,4,5,0,0,6,0
1,0,0,4,1,0,10,1
0,1,1,9,0,0,11,5
0,0,5,7,0,0,9,4
1,5,5,10,0,0,9,1
1,3,1,2,1,1,12,4
0,0,1,7,0,0,10,2
2,1,1,1,1,1,4,2
1,0,0,0,0,0,9,1
0,0,3,2,1,0,13,3
1,0,1,5,2,0,7,3
1,4,3,2,0,1,18,0
3,1,3,1,0,0,12,3
1,1,3,2,1,0,5,3
1,0,7,13,1,1,9,1
1,0,11,12,1,1,8,5
1,0,11,30,2,0,8,34
1,2,11,29,0,1,11,38
1,0,6,9,2,1,5,3
0,1,1,2,3,0,3,1
0,0,11,5,0,0,8,3
3,2,2,2,0,0,9,1
3,1,2,17,3,0,10,52
0,0,3,3,0,0,8,2
1,1,0,1,1,0,4,1
0,0,5,4,0,0,10,5
1,1,0,0,0,0,6,1
2,0,5,8,3,0,12,5
0,0,5,3,0,0,13,3
0,1,4,3,1,0,7,6
1,1,0,2,1,2,1,2
0,0,9,16,3,0,7,4
0,0,5,4,0,0,4,3
0,1,5,14,0,1,12,6
0,0,0,0,0,0,1,2
0,0,0,0,0,1,0,0
2,4,2,5,0,2,8,0
1,3,1,4,1,1,4,5
2,1,1,3,2,0,5,6
1,1,0,1,0,0,2,2
1,2,1,0,0,0,8,3
1,0,3,14,0,0,6,4
1,0,2,4,1,1,6,4
1,2,0,2,2,2,3,0
2,1,1,8,0,0,9,3
1,2,1,2,0,0,5,2
0,0,3,1,0,0,2,1
0,0,2,2,1,0,2,1
1,1,1,15,1,0,9,19
1,1,3,15,1,2,16,51
0,2,1,7,1,0,9,9
1,2,1,2,1,0,11,3
0,1,1,2,1,0,6,1
0,2,1,0,0,0,2,0
2,2,2,2,1,1,13,6
0,0,4,3,0,0,4,3
0,0,0,2,0,0,5,2
0,1,5,32,0,1,12,40
1,2,3,2,1,3,12,6
0,1,1,6,0,0,15,3
0,0,2,5,0,0,4,2
0,5,1,3,1,1,9,3
0,0,0,3,0,1,4,1
0,2,1,1,0,0,3,0
0,2,2,2,2,1,18,3
1,0,9,7,1,1,3,3
3,1,1,4,1,0,7,8
0,0,6,12,1,1,6,4
0,0,9,16,0,1,12,6
0,0,2,15,2,0,14,4
0,1,3,5,0,1,10,4
2,3,2,7,1,1,11,2
0,2,0,0,0,0,5,0
0,0,11,14,1,0,10,5
1,3,3,2,0,1,5,2
0,2,1,5,0,0,5,4
0,1,7,12,1,0,6,4
0,0,3,0,1,0,11,0
4,0,1,0,1,0,4,4
2,2,3,2,0,0,6,3
0,1,2,3,1,0,10,6
0,1,5,7,0,0,7,7
0,2,13,22,0,0,11,3
0,0,6,11,1,0,4,1
1,1,0,0,0,1,1,1
0,2,7,3,1,0,10,5
0,1,1,2,0,0,9,3
2,2,8,19,0,0,13,58
0,0,3,6,0,0,4,1
1,1,3,3,1,0,11,5
1,4,0,2,1,0,12,7
0,1,11,30,1,0,16,30
1,0,7,8,1,1,9,2
0,2,3,1,1,1,3,0
2,1,4,23,0,1,16,41
0,0,2,7,2,2,11,4
2,2,2,5,0,1,11,2
0,0,2,1,1,0,7,3
1,1,0,2,1,1,12,8
2,1,0,4,2,0,8,2
0,0,2,0,0,1,1,1
3,1,1,12,4,2,10,5
1,2,7,22,0,2,10,7
3,2,0,4,0,1,12,9
0,0,3,4,1,0,6,2
1,1,1,2,1,0,6,2
1,0,5,6,0,0,10,2
2,0,8,8,0,2,8,1
3,2,12,23,1,1,14,52
0,0,2,6,2,1,10,1
1,0,3,7,0,0,14,1
0,0,3,6,0,1,4,2
7,2,1,2,0,0,12,4
0,0,4,1,0,1,2,2
1,2,0,2,0,1,2,2
1,2,1,0,1,1,0,2
1,0,6,16,2,1,15,4
4,4,2,5,2,0,11,6
1,4,2,2,0,0,3,3
7,0,5,11,0,0,12,4
2,2,0,1,4,0,6,5
0,7,7,23,3,2,11,41
0,0,0,0,0,0,5,3
3,2,0,1,0,0,4,1
1,0,6,7,1,0,8,2
1,2,0,1,0,0,10,2
0,0,1,3,0,0,7,3
2,2,2,3,1,0,11,3
0,1,3,11,0,2,7,3
0,1,3,1,0,0,5,0
1,0,3,3,0,1,15,4
0,0,6,5,1,0,4,1
0,1,0,2,0,0,2,2
1,0,15,15,1,0,11,11
1,2,5,27,0,0,12,28
0,2,8,6,0,0,14,4
0,1,5,2,1,0,14,7
0,0,0,3,0,0,2,1
0,0,6,13,1,1,13,5
0,2,4,9,0,1,12,5
1,3,2,3,1,0,10,4
0,1,1,4,1,1,6,2
1,0,4,13,0,1,14,4
0,1,4,17,1,1,14,46
0,3,0,11,2,0,9,3
1,0,5,13,0,1,6,3
1,0,0,2,1,2,4,4
0,1,10,7,1,2,11,0
1,2,9,7,1,0,8,5
0,0,1,2,0,0,1,1
0,0,1,5,1,0,8,1
3,3,0,1,0,1,3,2
3,3,1,5,1,3,15,1
1,3,6,5,0,0,6,2
2,2,1,2,1,0,5,1
2,1,1,3,0,0,3,0
2,6,2,2,0,0,13,3
1,1,2,2,0,0,5,3
5,5,4,19,0,1,13,44
0,1,3,3,0,0,6,2
0,0,9,9,3,0,6,3
2,3,2,13,2,0,12,33
0,2,8,12,1,0,7,3
1,1,0,2,1,1,6,5
4,0,16,17,1,2,12,7
1,5,3,2,0,1,14,0
2,2,5,15,0,1,11,3
0,1,2,5,0,1,4,3
1,0,11,11,0,0,12,2
0,0,11,5,1,1,8,0
1,1,4,7,0,1,2,5
0,2,13,20,3,0,9,4
1,1,6,23,1,1,15,45
1,0,4,5,0,0,9,4
1,1,8,7,2,0,8,2
0,1,0,1,0,0,9,2
0,2,9,8,3,1,11,6
0,0,1,5,1,1,6,2
0,0,1,0,2,1,7,1
1,0,3,7,0,0,10,8
4,6,4,6,4,1,12,5
1,1,10,31,0,1,15,26
4,2,1,1,2,0,5,2
0,0,4,7,0,0,10,6
1,3,1,4,2,0,17,4
1,1,3,3,3,1,9,2
0,0,6,4,1,0,9,2
1,2,5,4,1,1,8,4
1,3,1,4,2,0,10,5
3,2,2,9,0,1,4,3
0,0,2,8,1,0,10,2
1,1,0,0,2,1,6,2
1,5,0,2,0,0,11,2
0,0,1,7,0,0,7,6
3,3,3,3,0,0,7,3
0,1,3,13,0,2,12,2
3,6,2,17,2,0,20,39
0,0,3,18,1,2,14,5
1,0,13,10,0,0,7,2
1,0,4,9,0,0,8,4
0,2,5,9,0,2,8,3
1,7,3,7,0,0,10,4
1,1,5,25,1,0,17,27
0,0,5,11,0,0,8,4
1,1,1,0,0,0,5,1
2,0,1,5,2,0,4,3
0,4,4,6,1,0,8,2
0,1,12,14,1,1,15,3
0,0,12,15,1,2,17,3
3,6,1,11,1,0,20,43
1,1,3,6,1,1,10,3
0,0,5,7,1,0,7,4
1,3,0,0,1,0,5,6
0,4,4,6,1,0,9,5
3,0,17,20,1,0,7,3
0,0,1,0,1,0,2,1
0,0,6,10,1,2,11,3
2,1,3,5,0,1,8,4
2,0,11,21,0,0,15,6
1,1,3,7,0,0,12,4
1,0,4,2,1,0,1,2
3,2,0,3,2,1,13,5
2,0,1,0,1,0,4,2
0,0,8,6,0,2,13,0
2,2,1,1,1,0,4,1
0,0,0,0,0,0,5,2
3,2,2,2,1,0,12,7
0,0,3,4,0,0,12,1
1,1,0,1,1,1,7,2
1,2,3,5,1,0,7,2
0,2,5,8,0,0,13,5
2,1,4,13,1,0,11,3
1,0,7,3,0,1,6,4
2,3,1,22,2,1,19,58
0,2,7,4,1,0,14,3
5,2,2,3,0,0,8,2
1,1,5,27,2,1,13,37
0,0,4,23,1,3,13,44
1,0,8,6,1,2,6,6
1,0,7,11,0,1,4,4
2,8,3,13,1,1,14,49
0,1,3,7,2,1,10,3
2,0,5,21,1,1,12,59
3,4,3,7,1,1,11,2
0,0,2,0,1,0,4,0
1,3,8,18,1,2,23,47
0,0,1,6,1,1,10,5
1,0,11,14,1,0,7,3
0,0,7,7,0,0,8,3
0,1,15,30,1,0,20,39
0,3,2,2,0,0,5,3
0,1,5,11,1,1,16,5
0,0,1,3,1,1,5,2
0,1,1,2,0,1,10,1
1,1,3,3,1,0,8,1
0,1,6,10,0,1,8,4
1,0,0,1,0,3,6,2
0,0,7,7,1,1,6,2
1,2,3,12,2,0,8,4
0,3,2,2,0,0,9,3
0,0,6,7,0,0,1,0
2,2,1,6,2,1,12,1
1,1,3,10,0,1,8,5
0,1,12,10,2,0,9,5
0,0,5,24,1,3,11,41
1,0,2,8,0,1,4,3
1,1,1,6,0,2,7,5
3,4,0,3,3,1,10,4
1,2,8,4,1,2,18,3
0,1,5,16,1,2,14,3
1,0,1,2,0,2,8,3
1,1,0,1,0,0,5,0
6,1,6,8,0,0,5,4
0,2,4,24,0,0,12,24
2,2,0,5,2,0,20,2
1,1,0,6,1,0,3,1
0,0,2,3,2,1,10,3
0,1,2,15,1,0,14,8
2,3,1,2,0,0,9,2
2,1,0,6,1,0,4,5
1,0,3,21,1,2,15,55
0,1,1,2,1,0,12,3
1,0,1,0,1,0,2,1
0,1,3,15,0,0,13,9
7,0,10,30,4,3,18,28
1,0,2,7,0,1,5,3
3,1,2,4,2,1,11,5
0,0,5,3,2,0,12,9
1,3,0,3,0,1,8,5
0,0,6,4,0,0,5,5
0,0,6,11,0,3,10,3
0,1,2,6,1,1,14,5
1,3,1,3,0,0,15,3
2,3,2,1,2,0,8,2
2,5,3,10,2,0,15,44
0,0,7,12,0,0,6,2
2,1,1,0,0,0,5,0
1,0,8,6,1,1,9,4
1,0,7,14,0,0,6,7
0,0,7,11,0,0,8,4
0,4,6,10,2,0,9,3
0,1,0,4,0,0,4,4
0,0,3,2,0,0,1,0
0,1,0,0,0,0,6,7
0,0,2,5,1,0,7,5
0,0,7,5,0,1,9,3
1,1,4,10,2,1,8,9
2,0,9,21,1,3,27,50
0,0,5,4,0,0,9,0
0,0,1,0,0,0,2,1
0,0,1,0,0,0,5,0
0,1,4,8,0,0,6,2
0,0,11,11,1,1,13,3
0,1,3,26,1,2,13,43
2,3,1,18,0,1,20,55
1,1,1,0,1,0,5,1
0,0,4,7,0,2,6,3
3,0,2,3,0,0,9,5
0,1,2,3,0,1,1,0
2,1,2,1,1,1,7,7
1,0,7,7,0,0,12,9
5,1,0,8,2,1,20,2
3,3,4,21,0,1,14,42
0,1,6,19,2,2,10,4
0,1,7,6,1,0,7,2
4,3,3,4,1,2,7,3
